touchpoint_id,opp_id,lead_id,touch_sequence,total_touches_in_journey,touch_date,days_before_opp_creation,channel,campaign,touch_type,landing_page,content_asset_id,engagement_score,is_first_touch,is_last_touch,true_marginal_contribution,attributed_revenue_brl
TP-0005713,OPP-01263,LEAD-006866,4,4,2024-04-22,8,email_marketing,email_reengajamento_q2_2024,form_fill,/ebook/crm-para-varejo,AST-0008,73,0,1,0.860998,22127.66
TP-0005714,OPP-01264,LEAD-006871,1,8,2024-03-23,44,webinar_evento,bf-23,impression,/lp/roi-calculator,AST-0018,1,1,0,0.002236,257.84
TP-0005715,OPP-01264,LEAD-006871,2,8,2024-04-01,35,linkedin_ads,linkedin_gestores_2024,click,/ebook/roi-tecnologia-empresas,AST-0010,15,0,0,0.009815,1131.66
TP-0005716,OPP-01264,LEAD-006871,3,8,2024-04-01,35,linkedin_ads,lkd_awareness_2024,form_fill,/produto/erp-connector,AST-0020,69,0,0,0.035988,4149.42
TP-0005717,OPP-01264,LEAD-006871,4,8,2024-04-04,32,linkedin_ads,lkd_awareness_2024,demo_request,/webinar/crm-para-gestores,AST-0013,100,0,0,0.064856,7477.86
TP-0005718,OPP-01264,LEAD-006871,5,8,2024-04-09,27,linkedin_ads,lkd_awareness_2024,sales_call,/blog/integracao-erp-sistemas,AST-0003,100,0,0,0.104281,12023.61
TP-0005719,OPP-01264,LEAD-006871,6,8,2024-04-15,21,linkedin_ads,linkedin_prospecao_q2_2024,click,/produto/erp-connector,AST-0020,25,0,0,0.02668,3076.17
TP-0005720,OPP-01264,LEAD-006871,7,8,2024-04-24,12,linkedin_ads,linkedin_prospeccao_q2_2024,form_fill,/webinar/crm-para-gestores,AST-0013,62,0,0,0.186055,21452.14
TP-0005721,OPP-01264,LEAD-006871,8,8,2024-05-04,2,linkedin_ads,linkedin_prospecao_q2_2024,form_fill,/webinar/automacao-vendas-demo,AST-0014,53,0,1,0.570089,65731.31
TP-0005722,OPP-01265,LEAD-006881,1,2,2024-03-31,36,paid_search,integracao_erp_pesquisa_2024,click,/produto/crm-integracao,AST-0019,41,1,0,0.204665,14019.58
TP-0005723,OPP-01265,LEAD-006881,2,2,2024-04-17,19,paid_search,google_branded_2024,click,/lp/trial-30-dias,AST-0016,42,0,1,0.795335,54480.42
TP-0005724,OPP-01266,LEAD-006890,1,3,2024-04-01,33,paid_search,pesquisa_concorrentes_q2_2024,click,/webinar/integracao-erp-ao-vivo,AST-0012,25,1,0,0.022128,1460.48
TP-0005725,OPP-01266,LEAD-006890,2,3,2024-04-18,16,paid_search,google_brand_keywords_2024,click,/lp/roi-calculator,AST-0018,13,0,0,0.057328,3783.64
TP-0005726,OPP-01266,LEAD-006890,3,3,2024-05-03,1,paid_search,pesquisa_concorrentes_q2_2024,form_fill,/lp/demo-gratis,AST-0015,57,0,1,0.920544,60755.88
TP-0005727,OPP-01267,LEAD-006892,1,5,2024-04-05,41,organic_search,(not set),impression,/blog/automacao-marketing-b2b,AST-0004,1,1,0,0.011511,306.19
TP-0005728,OPP-01267,LEAD-006892,2,5,2024-04-07,39,linkedin_ads,lkd_awareness_2024,click,/ebook/integracao-sistemas-guia,AST-0011,35,0,0,0.030643,815.1
TP-0005729,OPP-01267,LEAD-006892,3,5,2024-04-09,37,linkedin_ads,linkedin_gestores_2024,content_view,/ebook/crm-para-varejo,AST-0008,31,0,0,0.047132,1253.7
TP-0005730,OPP-01267,LEAD-006892,4,5,2024-04-19,27,linkedin_ads,linkedin_decisores_ti_2024,form_fill,/produto/api-marketplace,AST-0021,63,0,0,0.264762,7042.66
TP-0005731,OPP-01267,LEAD-006892,5,5,2024-05-14,2,linkedin_ads,lkd_awareness_2024,click,/lp/roi-calculator,AST-0018,21,0,1,0.645953,17182.34
TP-0005732,OPP-01268,LEAD-006894,1,4,2024-03-21,40,paid_search,integracao_erp_pesquisa_2024,click,/ebook/crm-para-varejo,AST-0008,35,1,0,0.046384,3701.48
TP-0005733,OPP-01268,LEAD-006894,2,4,2024-03-24,37,paid_search,google_brand_keywords_2024,click,/ebook/crm-para-varejo,AST-0008,26,0,0,0.044207,3527.73
TP-0005734,OPP-01268,LEAD-006894,3,4,2024-03-26,35,paid_search,crm-b2b-keywords-2024,form_fill,/lp/roi-calculator,AST-0018,65,0,0,0.186984,14921.36
TP-0005735,OPP-01268,LEAD-006894,4,4,2024-04-03,27,paid_search,crm-b2b-keywords-2024,demo_request,/lp/comparativo-erp,AST-0017,68,0,1,0.722424,57649.44
TP-0005736,OPP-01269,LEAD-006900,1,2,2024-04-17,24,paid_search,google_branded_2024,click,/produto/api-marketplace,AST-0021,30,1,0,0.283165,37717.6
TP-0005737,OPP-01269,LEAD-006900,2,2,2024-04-28,13,paid_search,pesquisa_concorrentes_q2_2024,click,/blog/leads-qualificados-b2b,AST-0007,25,0,1,0.716835,95482.4
TP-0005738,OPP-01270,LEAD-006908,1,4,2024-03-30,39,paid_search,crm-b2b-keywords-2024,click,/lp/trial-30-dias,AST-0016,36,1,0,0.026733,874.17
TP-0005739,OPP-01270,LEAD-006908,2,4,2024-04-03,35,paid_search,integracao_erp_pesquisa_2024,click,/ebook/roi-tecnologia-empresas,AST-0010,35,0,0,0.027365,894.82
TP-0005740,OPP-01270,LEAD-006908,3,4,2024-04-09,29,paid_search,integracao_erp_pesquisa_2024,form_fill,/lp/demo-gratis,AST-0015,63,0,0,0.154024,5036.58
TP-0005741,OPP-01270,LEAD-006908,4,4,2024-04-21,17,paid_search,integracao_erp_pesquisa_2024,demo_request,/produto/erp-connector,AST-0020,88,0,1,0.791879,25894.43
TP-0005742,OPP-01271,LEAD-006909,1,5,2024-04-02,30,linkedin_ads,lkd_awareness_2024,impression,/ebook/gestao-pipeline-vendas,AST-0009,8,1,0,0.003372,140.96
TP-0005743,OPP-01271,LEAD-006909,2,5,2024-04-03,29,direct,(direct),click,/lp/trial-30-dias,AST-0016,27,0,0,0.008358,349.38
TP-0005744,OPP-01271,LEAD-006909,3,5,2024-04-27,5,direct,(not set),content_view,/lp/trial-30-dias,AST-0016,52,0,0,0.061882,2586.67
TP-0005745,OPP-01271,LEAD-006909,4,5,2024-05-01,1,direct,,demo_request,/lp/trial-30-dias,AST-0016,87,0,0,0.329389,13768.44
TP-0005746,OPP-01271,LEAD-006909,5,5,2024-05-02,0,direct,(direct),sales_call,/lp/demo-gratis,AST-0015,91,0,1,0.596999,24954.55
TP-0005747,OPP-01272,LEAD-006914,1,4,2024-04-12,37,organic_search,(not set),impression,/ebook/integracao-sistemas-guia,AST-0011,1,1,0,0.004911,157.16
TP-0005748,OPP-01272,LEAD-006914,2,4,2024-04-16,33,meta_ads,meta_awareness_2024,click,/lp/demo-gratis,AST-0015,16,0,0,0.015082,482.63
TP-0005749,OPP-01272,LEAD-006914,3,4,2024-05-09,10,meta_ads,fb-leads-varejo-2024,content_view,/produto/crm-integracao,AST-0019,33,0,0,0.103966,3326.9
TP-0005750,OPP-01272,LEAD-006914,4,4,2024-05-19,0,meta_ads,ig_gestores_b2b_q2,form_fill,/lp/roi-calculator,AST-0018,44,0,1,0.876041,28033.3
TP-0005751,OPP-01273,LEAD-006915,1,2,2024-03-28,37,organic_search,,impression,/produto/crm-integracao,AST-0019,6,1,0,0.09004,6708.01
TP-0005752,OPP-01273,LEAD-006915,2,2,2024-04-12,22,organic_search,(not set),click,/blog/churn-saas-brasil,AST-0005,38,0,1,0.90996,67791.99
TP-0005753,OPP-01274,LEAD-006918,1,4,2024-04-03,41,organic_search,(not set),impression,/blog/gestao-vendas-b2b,AST-0001,11,1,0,0.013988,587.48
TP-0005754,OPP-01274,LEAD-006918,2,4,2024-04-04,40,webinar_evento,campanha_natal_2024,click,/lp/roi-calculator,AST-0018,15,0,0,0.034669,1456.11
TP-0005755,OPP-01274,LEAD-006918,3,4,2024-04-21,23,webinar_evento,evento_crm_gestores_q2,content_view,/lp/demo-gratis,AST-0015,23,0,0,0.155683,6538.68
TP-0005756,OPP-01274,LEAD-006918,4,4,2024-04-24,20,webinar_evento,bf-23,form_fill,/webinar/automacao-vendas-demo,AST-0014,66,0,1,0.79566,33417.73
TP-0005757,OPP-01275,LEAD-006919,1,4,2024-03-29,44,meta_ads,fb-leads-varejo-2024,impression,/lp/trial-30-dias,AST-0016,15,1,0,0.002297,132.51
TP-0005758,OPP-01275,LEAD-006919,2,4,2024-04-03,39,meta_ads,ig_gestores_b2b_q2,click,/lp/trial-30-dias,AST-0016,14,0,0,0.007575,437.05
TP-0005759,OPP-01275,LEAD-006919,3,4,2024-04-17,25,meta_ads,ig_gestores_b2b_q2,form_fill,/lp/roi-calculator,AST-0018,39,0,0,0.075496,4356.11
TP-0005760,OPP-01275,LEAD-006919,4,4,2024-05-11,1,meta_ads,ig_gestores_b2b_q2,demo_request,/lp/comparativo-erp,AST-0017,69,0,1,0.914633,52774.32
TP-0005761,OPP-01276,LEAD-006920,1,5,2024-04-18,28,paid_search,google_brand_keywords_2024,click,/produto/crm-integracao,AST-0019,3,1,0,0.032251,1264.23
TP-0005762,OPP-01276,LEAD-006920,2,5,2024-04-19,27,organic_search,(none),click,/ebook/integracao-sistemas-guia,AST-0011,47,0,0,0.026645,1044.49
TP-0005763,OPP-01276,LEAD-006920,3,5,2024-04-25,21,organic_search,(not set),form_fill,/ebook/integracao-sistemas-guia,AST-0011,42,0,0,0.149974,5878.97
TP-0005764,OPP-01276,LEAD-006920,4,5,2024-04-27,19,organic_search,,demo_request,/blog/crm-para-industria,AST-0002,81,0,0,0.251643,9864.4
TP-0005765,OPP-01276,LEAD-006920,5,5,2024-05-02,14,organic_search,(none),demo_request,/produto/api-marketplace,AST-0021,75,0,1,0.539487,21147.9
TP-0005766,OPP-01277,LEAD-006924,1,3,2024-04-25,14,paid_search,google_brand_keywords_2024,click,/produto/api-marketplace,AST-0021,36,1,0,0.081715,5523.91
TP-0005767,OPP-01277,LEAD-006924,2,3,2024-05-02,7,paid_search,google_branded_2024,click,/lp/demo-gratis,AST-0015,49,0,0,0.103634,7005.68
TP-0005768,OPP-01277,LEAD-006924,3,3,2024-05-07,2,paid_search,crm-b2b-keywords-2024,form_fill,/lp/comparativo-erp,AST-0017,49,0,1,0.814651,55070.41
TP-0005769,OPP-01278,LEAD-006925,1,3,2024-03-26,40,organic_search,(none),impression,/blog/gestao-vendas-b2b,AST-0001,18,1,0,0.066042,1882.19
TP-0005770,OPP-01278,LEAD-006925,2,3,2024-04-05,30,organic_search,,click,/lp/roi-calculator,AST-0018,21,0,0,0.311319,8872.6
TP-0005771,OPP-01278,LEAD-006925,3,3,2024-04-05,30,organic_search,(not set),content_view,/blog/gestao-vendas-b2b,AST-0001,37,0,1,0.622639,17745.21
TP-0005772,OPP-01279,LEAD-006930,1,6,2024-04-11,36,organic_search,(none),impression,/blog/gestao-vendas-b2b,AST-0001,9,1,0,0.00359,463.12
TP-0005773,OPP-01279,LEAD-006930,2,6,2024-04-21,26,linkedin_ads,linkedin_prospeccao_q2_2024,click,/ebook/crm-para-varejo,AST-0008,16,0,0,0.016924,2183.15
TP-0005774,OPP-01279,LEAD-006930,3,6,2024-04-26,21,linkedin_ads,lkd_awareness_2024,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,46,0,0,0.032251,4160.33
TP-0005775,OPP-01279,LEAD-006930,4,6,2024-05-11,6,linkedin_ads,linkedin_decisores_ti_2024,form_fill,/ebook/crm-para-varejo,AST-0008,63,0,0,0.258932,33402.24
TP-0005776,OPP-01279,LEAD-006930,5,6,2024-05-12,5,linkedin_ads,linkedin_gestores_2024,click,/produto/crm-integracao,AST-0019,31,0,0,0.075846,9784.2
TP-0005777,OPP-01279,LEAD-006930,6,6,2024-05-14,3,linkedin_ads,linkedin_gestores_2024,proposal_sent,/ebook/gestao-pipeline-vendas,AST-0009,85,0,1,0.612457,79006.96
TP-0005778,OPP-01280,LEAD-006932,1,2,2024-04-15,29,paid_search,google_branded_2024,click,/lp/trial-30-dias,AST-0016,10,1,0,0.135008,18941.62
TP-0005779,OPP-01280,LEAD-006932,2,2,2024-05-09,5,paid_search,google_brand_keywords_2024,click,/produto/erp-connector,AST-0020,25,0,1,0.864992,121358.38
TP-0005780,OPP-01281,LEAD-006937,1,4,2024-04-17,33,webinar_evento,bf-23,impression,/webinar/integracao-erp-ao-vivo,AST-0012,10,1,0,0.013393,641.53
TP-0005781,OPP-01281,LEAD-006937,2,4,2024-04-23,27,direct,,click,/lp/demo-gratis,AST-0015,26,0,0,0.047445,2272.6
TP-0005782,OPP-01281,LEAD-006937,3,4,2024-04-29,21,direct,(direct),form_fill,/ebook/crm-para-varejo,AST-0008,55,0,0,0.267045,12791.45
TP-0005783,OPP-01281,LEAD-006937,4,4,2024-05-01,19,direct,(direct),demo_request,/produto/api-marketplace,AST-0021,100,0,1,0.672117,32194.42
TP-0005784,OPP-01282,LEAD-006939,1,8,2024-03-29,42,webinar_evento,bf-23,impression,/lp/roi-calculator,AST-0018,8,1,0,0.003232,636.13
TP-0005785,OPP-01282,LEAD-006939,2,8,2024-04-04,36,webinar_evento,campanha-natal-2024,click,/webinar/integracao-erp-ao-vivo,AST-0012,57,0,0,0.011451,2253.47
TP-0005786,OPP-01282,LEAD-006939,3,8,2024-04-10,30,webinar_evento,black_friday_2023,form_fill,/webinar/crm-para-gestores,AST-0013,53,0,0,0.06445,12683.82
TP-0005787,OPP-01282,LEAD-006939,4,8,2024-04-10,30,webinar_evento,evento_crm_gestores_q2,demo_request,/webinar/automacao-vendas-demo,AST-0014,87,0,0,0.093746,18449.19
TP-0005788,OPP-01282,LEAD-006939,5,8,2024-04-20,20,webinar_evento,campanha-natal-2024,sales_call,/webinar/automacao-vendas-demo,AST-0014,81,0,0,0.215434,42397.5
TP-0005789,OPP-01282,LEAD-006939,6,8,2024-04-25,15,webinar_evento,campanha-natal-2024,form_fill,/lp/comparativo-erp,AST-0017,67,0,0,0.188166,37031.01
TP-0005790,OPP-01282,LEAD-006939,7,8,2024-04-25,15,webinar_evento,campanha-natal-2024,demo_request,/lp/roi-calculator,AST-0018,79,0,0,0.273696,53863.29
TP-0005791,OPP-01282,LEAD-006939,8,8,2024-05-10,0,webinar_evento,bf-23,email_open,/lp/roi-calculator,AST-0018,22,0,1,0.149825,29485.58
TP-0005792,OPP-01283,LEAD-006940,1,3,2024-04-27,22,paid_search,crm-b2b-keywords-2024,click,/lp/trial-30-dias,AST-0016,24,1,0,0.054363,7806.58
TP-0005793,OPP-01283,LEAD-006940,2,3,2024-05-11,8,paid_search,crm-b2b-keywords-2024,click,/produto/api-marketplace,AST-0021,31,0,0,0.113673,16323.45
TP-0005794,OPP-01283,LEAD-006940,3,3,2024-05-15,4,paid_search,crm-b2b-keywords-2024,form_fill,/lp/comparativo-erp,AST-0017,53,0,1,0.831964,119469.97
TP-0005795,OPP-01284,LEAD-006944,1,5,2024-03-20,44,webinar_evento,black_friday_2023,impression,/webinar/automacao-vendas-demo,AST-0014,13,1,0,0.001203,58.58
TP-0005796,OPP-01284,LEAD-006944,2,5,2024-04-22,11,webinar_evento,webinar_integracao_erp_2024,click,/lp/demo-gratis,AST-0015,9,0,0,0.029315,1427.65
TP-0005797,OPP-01284,LEAD-006944,3,5,2024-04-25,8,webinar_evento,bf-23,form_fill,/webinar/integracao-erp-ao-vivo,AST-0012,80,0,0,0.133176,6485.69
TP-0005798,OPP-01284,LEAD-006944,4,5,2024-05-01,2,webinar_evento,campanha-natal-2024,demo_request,/webinar/crm-para-gestores,AST-0013,77,0,0,0.297359,14481.38
TP-0005799,OPP-01284,LEAD-006944,5,5,2024-05-02,1,webinar_evento,black_friday_2023,sales_call,/lp/demo-gratis,AST-0015,75,0,1,0.538947,26246.7
TP-0005800,OPP-01285,LEAD-006954,1,4,2024-04-03,35,paid_search,google_branded_2024,click,/produto/crm-integracao,AST-0019,26,1,0,0.009812,242.36
TP-0005801,OPP-01285,LEAD-006954,2,4,2024-04-30,8,linkedin_ads,linkedin_gestores_2024,click,/webinar/integracao-erp-ao-vivo,AST-0012,10,0,0,0.051926,1282.58
TP-0005802,OPP-01285,LEAD-006954,3,4,2024-05-04,4,linkedin_ads,linkedin_decisores_ti_2024,form_fill,/lp/trial-30-dias,AST-0016,61,0,0,0.253364,6258.08
TP-0005803,OPP-01285,LEAD-006954,4,4,2024-05-07,1,linkedin_ads,linkedin_prospeccao_q2_2024,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,97,0,1,0.684898,16916.98
TP-0005804,OPP-01286,LEAD-006957,1,3,2024-04-15,28,organic_search,,impression,/produto/crm-integracao,AST-0019,17,1,0,0.113601,6577.52
TP-0005805,OPP-01286,LEAD-006957,2,3,2024-04-16,27,organic_search,(not set),click,/produto/api-marketplace,AST-0021,45,0,0,0.281568,16302.77
TP-0005806,OPP-01286,LEAD-006957,3,3,2024-04-17,26,organic_search,,content_view,/produto/crm-integracao,AST-0019,22,0,1,0.604831,35019.7
TP-0005807,OPP-01287,LEAD-006966,1,4,2024-04-20,23,paid_search,pesquisa_concorrentes_q2_2024,click,/lp/roi-calculator,AST-0018,11,1,0,0.025172,1580.78
TP-0005808,OPP-01287,LEAD-006966,2,4,2024-05-04,9,paid_search,crm-b2b-keywords-2024,click,/produto/erp-connector,AST-0020,9,0,0,0.052634,3305.39
TP-0005809,OPP-01287,LEAD-006966,3,4,2024-05-09,4,paid_search,integracao_erp_pesquisa_2024,form_fill,/ebook/roi-tecnologia-empresas,AST-0010,60,0,0,0.275828,17322.03
TP-0005810,OPP-01287,LEAD-006966,4,4,2024-05-10,3,paid_search,crm-b2b-keywords-2024,demo_request,/lp/demo-gratis,AST-0015,87,0,1,0.646366,40591.81
TP-0005811,OPP-01288,LEAD-006973,1,6,2024-04-04,42,email_marketing,email_reengajamento_q2_2024,email_open,/ebook/gestao-pipeline-vendas,AST-0009,7,1,0,0.006303,201.08
TP-0005812,OPP-01288,LEAD-006973,2,6,2024-04-13,33,email_marketing,campanha_email_04-2024,click,/blog/automacao-marketing-b2b,AST-0004,27,0,0,0.013833,441.26
TP-0005813,OPP-01288,LEAD-006973,3,6,2024-05-08,8,email_marketing,campanha_email_05-2024,content_view,/ebook/roi-tecnologia-empresas,AST-0010,53,0,0,0.109994,3508.82
TP-0005814,OPP-01288,LEAD-006973,4,6,2024-05-09,7,email_marketing,email_nurture_leads_2024,form_fill,/ebook/integracao-sistemas-guia,AST-0011,74,0,0,0.324881,10363.71
TP-0005815,OPP-01288,LEAD-006973,5,6,2024-05-11,5,email_marketing,newsletter_mensal_05_2024,proposal_sent,/lp/roi-calculator,AST-0018,81,0,0,0.476982,15215.73
TP-0005816,OPP-01288,LEAD-006973,6,6,2024-05-15,1,email_marketing,email_nurture_leads_2024,impression,/blog/funil-vendas-complexas,AST-0006,1,0,1,0.068006,2169.4
TP-0005817,OPP-01289,LEAD-006984,1,2,2024-04-06,36,organic_search,(none),impression,/produto/erp-connector,AST-0020,1,1,0,0.049454,7413.12
TP-0005818,OPP-01289,LEAD-006984,2,2,2024-04-30,12,organic_search,(not set),click,/blog/funil-vendas-complexas,AST-0006,24,0,1,0.950546,142486.88
TP-0005819,OPP-01290,LEAD-006985,1,6,2024-03-29,43,linkedin_ads,linkedin_prospeccao_q1_2024,impression,/ebook/crm-para-varejo,AST-0008,17,1,0,0.002591,113.99
TP-0005820,OPP-01290,LEAD-006985,2,6,2024-04-04,37,meta_ads,facebook_retargeting_2024,click,/lp/demo-gratis,AST-0015,26,0,0,0.009177,403.81
TP-0005821,OPP-01290,LEAD-006985,3,6,2024-04-07,34,meta_ads,fb-leads-varejo-2024,content_view,/lp/roi-calculator,AST-0018,37,0,0,0.015161,667.08
TP-0005822,OPP-01290,LEAD-006985,4,6,2024-04-11,30,meta_ads,meta_awareness_2024,demo_request,/blog/churn-saas-brasil,AST-0005,85,0,0,0.080699,3550.74
TP-0005823,OPP-01290,LEAD-006985,5,6,2024-04-23,18,meta_ads,meta_awareness_2024,sales_call,/ebook/gestao-pipeline-vendas,AST-0009,94,0,0,0.21393,9412.92
TP-0005824,OPP-01290,LEAD-006985,6,6,2024-05-07,4,meta_ads,meta_awareness_2024,proposal_sent,/ebook/crm-para-varejo,AST-0008,83,0,1,0.678442,29851.46
TP-0005825,OPP-01291,LEAD-007009,1,7,2024-04-07,38,webinar_evento,webinar_integracao_erp_2024,impression,/webinar/integracao-erp-ao-vivo,AST-0012,15,1,0,0.00658,371.78
TP-0005826,OPP-01291,LEAD-007009,2,7,2024-04-18,27,email_marketing,newsletter_mensal_04_2024,click,/lp/roi-calculator,AST-0018,11,0,0,0.033315,1882.31
TP-0005827,OPP-01291,LEAD-007009,3,7,2024-04-18,27,email_marketing,email_reengajamento_q2_2024,form_fill,/webinar/integracao-erp-ao-vivo,AST-0012,78,0,0,0.122156,6901.81
TP-0005828,OPP-01291,LEAD-007009,4,7,2024-04-20,25,email_marketing,email_nurture_leads_2024,demo_request,/ebook/roi-tecnologia-empresas,AST-0010,89,0,0,0.204967,11580.64
TP-0005829,OPP-01291,LEAD-007009,5,7,2024-04-26,19,email_marketing,newsletter_mensal_04_2024,sales_call,/webinar/automacao-vendas-demo,AST-0014,66,0,0,0.353967,19999.14
TP-0005830,OPP-01291,LEAD-007009,6,7,2024-04-27,18,email_marketing,email_nurture_leads_2024,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,39,0,0,0.084483,4773.31
TP-0005831,OPP-01291,LEAD-007009,7,7,2024-05-03,12,email_marketing,newsletter_mensal_05_2024,content_view,/ebook/gestao-pipeline-vendas,AST-0009,34,0,1,0.194531,10991.0
TP-0005832,OPP-01292,LEAD-007012,1,6,2024-04-11,42,organic_search,,impression,/blog/integracao-erp-sistemas,AST-0003,31,1,0,0.00913,710.32
TP-0005833,OPP-01292,LEAD-007012,2,6,2024-04-12,41,organic_search,(none),click,/blog/crm-para-industria,AST-0002,21,0,0,0.022629,1760.56
TP-0005834,OPP-01292,LEAD-007012,3,6,2024-04-15,38,organic_search,,content_view,/ebook/gestao-pipeline-vendas,AST-0009,27,0,0,0.037383,2908.39
TP-0005835,OPP-01292,LEAD-007012,4,6,2024-04-18,35,organic_search,(none),form_fill,/blog/leads-qualificados-b2b,AST-0007,69,0,0,0.127371,9909.44
TP-0005836,OPP-01292,LEAD-007012,5,6,2024-04-24,29,organic_search,(none),sales_call,/produto/erp-connector,AST-0020,86,0,0,0.319945,24891.73
TP-0005837,OPP-01292,LEAD-007012,6,6,2024-05-01,22,organic_search,(none),form_fill,/blog/automacao-marketing-b2b,AST-0004,52,0,1,0.483542,37619.56
TP-0005838,OPP-01293,LEAD-007014,1,2,2024-04-12,28,organic_search,,impression,/produto/api-marketplace,AST-0021,2,1,0,0.052922,7504.28
TP-0005839,OPP-01293,LEAD-007014,2,2,2024-05-05,5,organic_search,,click,/blog/crm-para-industria,AST-0002,21,0,1,0.947078,134295.72
TP-0005840,OPP-01294,LEAD-007017,1,5,2024-04-21,32,direct,,click,/produto/crm-integracao,AST-0019,23,1,0,0.013542,541.66
TP-0005841,OPP-01294,LEAD-007017,2,5,2024-04-25,28,direct,,form_fill,/produto/erp-connector,AST-0020,62,0,0,0.050826,2033.02
TP-0005842,OPP-01294,LEAD-007017,3,5,2024-05-15,8,direct,(not set),demo_request,/produto/crm-integracao,AST-0019,100,0,0,0.308483,12339.3
TP-0005843,OPP-01294,LEAD-007017,4,5,2024-05-19,4,direct,(direct),sales_call,/lp/roi-calculator,AST-0018,100,0,0,0.461814,18472.57
TP-0005844,OPP-01294,LEAD-007017,5,5,2024-05-20,3,direct,,content_view,/lp/trial-30-dias,AST-0016,32,0,1,0.165336,6613.44
TP-0005845,OPP-01295,LEAD-007022,1,5,2024-04-11,33,organic_search,(none),impression,/ebook/integracao-sistemas-guia,AST-0011,22,1,0,0.004097,123.33
TP-0005846,OPP-01295,LEAD-007022,2,5,2024-04-13,31,organic_search,(not set),click,/produto/crm-integracao,AST-0019,18,0,0,0.010908,328.32
TP-0005847,OPP-01295,LEAD-007022,3,5,2024-04-15,29,organic_search,,content_view,/produto/crm-integracao,AST-0019,35,0,0,0.016777,504.98
TP-0005848,OPP-01295,LEAD-007022,4,5,2024-05-12,2,organic_search,(none),form_fill,/blog/churn-saas-brasil,AST-0005,76,0,0,0.317403,9553.82
TP-0005849,OPP-01295,LEAD-007022,5,5,2024-05-13,1,organic_search,,proposal_sent,/produto/api-marketplace,AST-0021,68,0,1,0.650816,19589.55
TP-0005850,OPP-01296,LEAD-007050,1,2,2024-05-18,6,meta_ads,ig_gestores_b2b_q2,impression,/ebook/integracao-sistemas-guia,AST-0011,9,1,0,0.17837,3549.57
TP-0005851,OPP-01296,LEAD-007050,2,2,2024-05-22,2,meta_ads,fb-leads-varejo-2024,click,/lp/trial-30-dias,AST-0016,33,0,1,0.82163,16350.43
TP-0005852,OPP-01297,LEAD-007058,1,5,2024-04-12,42,linkedin_ads,linkedin_prospeccao_q2_2024,impression,/lp/comparativo-erp,AST-0017,1,1,0,0.002003,90.73
TP-0005853,OPP-01297,LEAD-007058,2,5,2024-04-17,37,linkedin_ads,linkedin_prospecao_q2_2024,click,/webinar/crm-para-gestores,AST-0013,29,0,0,0.006606,299.27
TP-0005854,OPP-01297,LEAD-007058,3,5,2024-04-17,37,linkedin_ads,linkedin_prospecao_q2_2024,content_view,/webinar/crm-para-gestores,AST-0013,52,0,0,0.008808,399.02
TP-0005855,OPP-01297,LEAD-007058,4,5,2024-05-07,17,linkedin_ads,linkedin_gestores_2024,demo_request,/ebook/crm-para-varejo,AST-0008,84,0,0,0.14702,6660.02
TP-0005856,OPP-01297,LEAD-007058,5,5,2024-05-24,0,linkedin_ads,linkedin_prospeccao_q2_2024,sales_call,/produto/erp-connector,AST-0020,89,0,1,0.835562,37850.96
TP-0005857,OPP-01298,LEAD-007072,1,3,2024-04-06,36,organic_search,,impression,/produto/crm-integracao,AST-0019,1,1,0,0.073623,2039.35
TP-0005858,OPP-01298,LEAD-007072,2,3,2024-04-13,29,organic_search,(not set),click,/blog/churn-saas-brasil,AST-0005,24,0,0,0.280115,7759.19
TP-0005859,OPP-01298,LEAD-007072,3,3,2024-04-15,27,organic_search,(not set),content_view,/produto/api-marketplace,AST-0021,30,0,1,0.646262,17901.46
TP-0005860,OPP-01299,LEAD-007076,1,9,2024-04-09,35,linkedin_ads,linkedin_prospeccao_q2_2024,impression,/webinar/crm-para-gestores,AST-0013,8,1,0,0.005483,975.37
